id,st_name,oneway,geometry,speed_lim,frc,length_m,tot_inj_sum,crash_count,pred_crash,bikeway_type,bikelane_id
30262,HASTINGS,B,"LINESTRING (-79.91972829238684 40.44595743087131, -79.92007583762782 40.44589598818729, -79.9204251794116 40.445834512507865, -79.92077539521384 40.445772331086836, -79.92099696658389 40.445733159829274, -79.92107379440364 40.44571936038589)",25,4,117.17986435485156,0.0,0.0,0.12672034377776906,None,
30263,MELWOOD,B,"LINESTRING (-79.95194138441204 40.45403052307605, -79.9521104959704 40.454255893169474, -79.952292562517 40.454492685099424, -79.95247460911757 40.454728790677734, -79.95265578016475 40.45496560002954, -79.95283872622048 40.45520168792288, -79.95302257285412 40.45543775927741, -79.95320552147398 40.45567384657076, -79.95338847143326 40.45590993536549, -79.95357232186203 40.45614600401592, -79.95372047550926 40.456334703503735)",25,4,297.084924901664,0.0,1.0,0.1408494741823493,On Street Bike Route,59.0
30264,MOREWOOD,B,"LINESTRING (-79.94521335870294 40.45496989591533, -79.94499597292965 40.45475161195055, -79.94478034004393 40.454531920493224, -79.94456380936622 40.45431224749998, -79.94444832374914 40.45415998709165)",25,3,111.03267555955476,0.0,0.0,0.7065208380443105,On Street Bike Route,51.0
30265,ENFIELD,B,"LINESTRING (-79.94941544266148 40.454833036040675, -79.94943040660937 40.45454787082407, -79.94944211367793 40.45427306354904, -79.94943854384398 40.454080922951775)",25,4,83.56900389314856,0.0,0.0,0.12424227341799704,None,
30266,SOLWAY,B,"LINESTRING (-79.92579216966274 40.442942459779495, -79.92541095942016 40.44293453350464, -79.92507729654614 40.442924339964584, -79.92474991807399 40.44291402629892, -79.92435957523415 40.44290146413629, -79.92425705643252 40.442898586916115)",25,4,130.34482945847904,0.0,0.0,0.12770439104580975,None,
30281,BEACON,B,"LINESTRING (-79.92910283772912 40.433923857261135, -79.92875655978425 40.433966769381726, -79.92840134641912 40.434011221828264, -79.92804700827863 40.43405497111985, -79.92769468786129 40.43410554405914, -79.92761067000787 40.434118798151275)",25,3,128.4733744925128,0.0,0.0,0.713798386953697,Bike Lanes,19.0
30284,CATO,B,"LINESTRING (-79.95733932661555 40.43335014194158, -79.95701089121815 40.43330630393274, -79.95690533199942 40.43329253058403)",25,4,37.380602010535775,0.0,0.0,0.12091574328041577,None,
30307,UNION,B,"LINESTRING (-79.89233036848752 40.43881256896239, -79.89177468641773 40.4388263026208)",25,4,47.17613329853224,0.0,0.0,0.12161370299310453,None,
30315,BRADDOCK,B,"LINESTRING (-79.89516169773037 40.447132691476945, -79.89513689949997 40.44717227938205, -79.89497849335508 40.447418223461376, -79.89486565372582 40.44757133653364)",35,3,54.828179060172694,1.0,2.0,1.4201910333323569,On Street Bike Route,115.0
30316,RICHLAND,B,"LINESTRING (-79.89662014173456 40.44761701760841, -79.89675017886573 40.4473832686895, -79.89689040026234 40.447130795367286, -79.89702970081237 40.44687765340246, -79.89711883609758 40.44671399437739)",25,4,108.84514186088497,0.0,0.0,0.12610126836543584,None,
30317,BRUSHTON,B,"LINESTRING (-79.89367718828265 40.44664745877492, -79.89364610344549 40.44668716295803, -79.89347508165814 40.446903819798116, -79.89334896701223 40.44706335740743)",25,4,53.932757449908124,0.0,0.0,0.12209747833485468,None,
30336,STONER,B,"LINESTRING (-79.88980238564575 40.44487889345403, -79.88969495442949 40.444843228587146)",25,4,9.938401024917912,0.0,0.0,0.11898166446028688,None,
30348,COLTART,B,"LINESTRING (-79.95862469616516 40.437735427155985, -79.95837284533923 40.43753430087527, -79.95812467604212 40.43733584956756, -79.95787561153843 40.437137414852984, -79.95762656982939 40.43693966745189, -79.95737840609223 40.43674121449932, -79.95713026625876 40.436543447041124, -79.95686461902648 40.43633228418622)",25,4,215.84185065943413,0.0,1.0,0.1342837002095128,On Street Bike Route,10.0
30350,DARLINGTON,FT,"LINESTRING (-79.9229269524089 40.43697408090397, -79.92255550593855 40.436989303542525, -79.922195665049 40.43700224565203, -79.92183762093269 40.43701515376901, -79.9214786997885 40.437028765512615, -79.92111975751286 40.43704168737775, -79.92076081395037 40.437054609050534, -79.92040187027946 40.437067530508855, -79.92004382544474 40.437080432168436, -79.91968398361658 40.43709336735809, -79.91932523804239 40.437112458941755, -79.91923738073709 40.437118227910226)",25,4,313.5013547844554,0.0,1.0,0.14221468371820978,None,
30351,MURRAY,B,"LINESTRING (-79.92298426657538 40.43805623324642, -79.9229689449341 40.43777576001836, -79.92295382117119 40.43750146296117, -79.92294049318232 40.43722713032111, -79.9229269524089 40.43697408090397)",35,3,120.27633883135533,0.0,0.0,1.4758699409502791,Cautionary Bike Route,91.0
30353,CABLE,B,"LINESTRING (-79.95326059704804 40.43703054663855, -79.95304483361502 40.43686098559376, -79.9530327601703 40.43682140099394, -79.9531374868798 40.436561980232916, -79.95325067582819 40.43628660937597)",25,4,92.98111648423343,0.0,0.0,0.124931285829896,None,
30354,SEMPLE,B,"LINESTRING (-79.95389574361619 40.43636972613888, -79.95355562390608 40.436326100947305, -79.95325067582819 40.43628660937597)",25,4,55.511036456202135,0.0,0.0,0.12221076034429046,None,
30357,BLVD OF THE ALLIES,B,"LINESTRING (-79.94588800511852 40.43533803211031, -79.94582125356708 40.43532969017314, -79.94547066431375 40.43526770590132, -79.94543794084807 40.435255971359, -79.94515488237279 40.435115818574644, -79.94505716380138 40.43506687686679)",25,3,77.87981956347532,0.0,0.0,0.6928909644192768,Cautionary Bike Route,20.0
30358,WELSFORD,TF,"LINESTRING (-79.95557769939042 40.43486311124492, -79.95549058149095 40.43513867352251, -79.95543129610998 40.43538624509298, -79.95536181869066 40.43567931855372, -79.955316696587 40.43589298215446)",25,4,116.5450478402311,0.0,0.0,0.12667308498294683,None,
30361,PLINEY,FT,"LINESTRING (-79.89542838063916 40.43596809875001, -79.89539522283532 40.435889114905926, -79.89513502538556 40.43527473717272, -79.89509358155523 40.435186266128994, -79.89508688227299 40.435173347927915, -79.89503129262575 40.43509200667601, -79.89452115532376 40.434389624192725)",25,4,192.3041156044186,0.0,0.0,0.13243929099502288,None,
30362,DAWSON,B,"LINESTRING (-79.9531912210017 40.43438349387119, -79.9531244731302 40.43467788674986, -79.95310485053778 40.43476475600102, -79.9530641231093 40.43494813051241, -79.95300287481412 40.4352183922487, -79.95294164839993 40.435489339074735, -79.95288039794474 40.43575960074389, -79.95281914817716 40.43602986234581, -79.95276245985852 40.436219720909726)",25,4,207.16906111943615,0.0,0.0,0.13360113354004421,On Street Bike Route,7.0
30364,BLVD OF THE ALLIES,FT,"LINESTRING (-79.94505716380138 40.43506687686679, -79.94494939079895 40.43501263438681, -79.94469917029737 40.43488764622218)",25,3,36.318757434368244,1.0,1.0,0.6761751112635289,Cautionary Bike Route,20.0
30376,HOBART,B,"LINESTRING (-79.92904229728258 40.43243881653085, -79.92868072015399 40.43248064328373, -79.92832538169189 40.43252098016909, -79.92807120641598 40.432550483294634)",25,4,83.33611146597218,0.0,1.0,0.12422527282304202,None,
30378,COYNE,B,"LINESTRING (-79.94196881910607 40.42404257873133, -79.94161046753017 40.42404388460137, -79.9412511514599 40.42404314917121, -79.9408999156473 40.42404225939201, -79.94053252052089 40.42404167493667, -79.94027560735347 40.42404105328987)",25,4,143.70752903115857,0.0,0.0,0.12871103340717227,None,
30379,WINDSOR,B,"LINESTRING (-79.9290498133928 40.42516151653975, -79.92913882177417 40.42488594078185, -79.92922362900603 40.424619367234214, -79.92930933330784 40.42435277847987, -79.92934521957575 40.42424020697938)",25,4,105.34271952529812,0.0,0.0,0.12584202345275028,None,
30380,KENNEBEC,B,"LINESTRING (-79.93183957205382 40.42529489690987, -79.93152352549761 40.425160141820264, -79.93121019418525 40.42502601838072, -79.93089598983947 40.424892598852814, -79.93059814345288 40.42476504787571, -79.93026843701884 40.42462436732559, -79.92995513291002 40.42449092831219, -79.92964180905767 40.42435680238347, -79.92934521957575 40.42424020697938)",25,4,241.9559150389634,0.0,0.0,0.13636006212506183,None,
30394,IROQUOIS,B,"LINESTRING (-79.96079110346852 40.438101758669376, -79.96051506478159 40.43828689373258, -79.96041744787523 40.43835122829349)",25,4,42.10532779039421,0.0,0.0,0.1212518920394531,None,
30397,AYLESBORO,B,"LINESTRING (-79.93355177986702 40.43829018655753, -79.93323832858407 40.43837642470183, -79.93313639294472 40.43839818847316, -79.93286090467892 40.43845700586854, -79.93251470673724 40.43853081790354, -79.93216942692123 40.438605298006, -79.93182322749139 40.4386791088683, -79.93147792396945 40.43875290086453, -79.9311317439989 40.43882739481424, -79.93076769565162 40.43890497075118)",25,4,245.97369021607778,0.0,1.0,0.1366823579182586,On Street Bike Route,94.0
30398,MARLBOROUGH,B,"LINESTRING (-79.92301815282721 40.43891298111523, -79.92297420105015 40.43891518052017, -79.92261630041088 40.438932893348834, -79.92225842170292 40.43895129200985, -79.92189964607113 40.438969705515895, -79.92154086903618 40.438988117029986, -79.92118209301282 40.43900652830851, -79.92082425764563 40.439026293709354, -79.92046642209776 40.43904605890262, -79.92010768958096 40.4390658380269, -79.91974987567829 40.43908628704236, -79.91950144965548 40.43909987433601)",25,4,299.1255720768144,0.0,0.0,0.14101846092202883,None,
30399,MURRAY,B,"LINESTRING (-79.92306446266485 40.439792834734206, -79.92304233173924 40.439524160280605, -79.92303169663536 40.43924977709169, -79.92302016374015 40.43897541077332, -79.92301815282721 40.43891298111523)",35,3,97.8017605970171,0.0,0.0,1.4565082048685718,On Street Bike Route,103.0
30403,COVODE,B,"LINESTRING (-79.92803896567348 40.43174656105182, -79.92798527487048 40.43175306568454, -79.92763094946645 40.431796812794595, -79.92752356998982 40.4318098198109)",25,4,44.2983337588491,0.0,0.0,0.1214082346128876,None,
30404,YESHIVA,TF,"LINESTRING (-79.92807120641598 40.432550483294634, -79.92803896567348 40.43174656105182)",25,4,89.3210399749292,0.0,0.0,0.12466289755462032,None,
30406,FRAZIER,B,"LINESTRING (-79.95672087282017 40.43160803834679, -79.95647717501046 40.431435584910204, -79.9562176319468 40.43124558459461, -79.9561108888979 40.43116799212364)",25,4,71.1906916378989,0.0,0.0,0.12334190244386345,None,
30411,CATO,B,"LINESTRING (-79.95690533199942 40.43329253058403, -79.95654439711569 40.43324382028375, -79.9563495303537 40.4332187099752)",25,4,47.873088392760465,0.0,0.0,0.12166351629345383,None,
30414,ZULEMA,FT,"LINESTRING (-79.95611529253001 40.435945698695235, -79.95575160383285 40.43592312292754, -79.9553941341095 40.435898368839396, -79.955316696587 40.43589298215446)",25,4,68.0196496375702,0.0,0.0,0.12311229964450116,None,
30415,BIDDLE,B,"LINESTRING (-79.89587644127728 40.43700593179767, -79.89553688694356 40.437091866111764, -79.89536755895732 40.437134824098365)",25,4,45.492133741261384,0.0,0.0,0.12149342706502203,None,
30418,ZULEMA,B,"LINESTRING (-79.95468637692655 40.435848721225845, -79.95462422380679 40.43584372801631, -79.95432702146368 40.435821253081755)",25,4,30.646160367908994,0.0,0.0,0.1204382200050425,None,
30423,EDGEHILL,B,"LINESTRING (-79.9520105411579 40.432862831900955, -79.9519573482219 40.433132251355616)",25,4,30.258813011141466,0.0,0.0,0.12041081154835717,None,
30424,COLLINSON,B,"LINESTRING (-79.95252517116018 40.43294157682466, -79.9521929246171 40.43289093324537, -79.9520105411579 40.432862831900955)",25,4,44.53894575097986,0.0,0.0,0.12142540045809287,None,
30427,BEECHWOOD,B,"LINESTRING (-79.91212375400951 40.434255171220265, -79.91224271798637 40.43401474371112, -79.91228740716313 40.43397958472786, -79.91254269735718 40.433844381720235, -79.91288595888372 40.43376313247575, -79.91322924043101 40.43368256917574, -79.91357250036558 40.43360131969059, -79.9139157802123 40.43352075254848, -79.9141204286238 40.43345925763017)",25,3,200.9446054138232,0.0,0.0,0.7448504056480185,Bike Lanes,90.0
30428,CRAFT,B,"LINESTRING (-79.95998207281232 40.434879181160284, -79.95979895949382 40.43480168055189)",25,4,17.763112912568417,0.0,0.0,0.11952996191140981,None,
30431,FORWARD,B,"LINESTRING (-79.92119885089635 40.429170652627015, -79.92088544892391 40.42909004805303, -79.92051949173963 40.42899532790973, -79.92020514830895 40.42891336539156, -79.9198509531594 40.428821168960845, -79.91952651559363 40.42873252963147, -79.91919018892274 40.42863724985821, -79.91888732092416 40.42854889026043, -79.91851376979109 40.428441262850804)",35,3,241.87032165414325,1.0,1.0,1.5851739357593906,On Street Bike Route,87.0
30433,MONMOUTH,B,"LINESTRING (-79.91740961105764 40.428128363615095, -79.91731748266865 40.42839231798509, -79.91728456890463 40.42848629428658)",25,4,41.1419531507538,0.0,0.0,0.12118327532816359,None,
30434,FORWARD,B,"LINESTRING (-79.91851376979109 40.428441262850804, -79.91818009391677 40.42834455662227, -79.91784545513683 40.4282458081455, -79.9175370291418 40.42815205860697, -79.91740961105764 40.428128363615095)",35,3,100.02853165389674,0.0,0.0,1.4584151655155533,On Street Bike Route,87.0
30439,WINTERBURN,B,"LINESTRING (-79.93979244931768 40.42545540152218, -79.9397928411747 40.42532908445682)",35,3,14.028120899005028,0.0,0.0,1.386549075164034,None,
30440,MINNESOTA,B,"LINESTRING (-79.9397928411747 40.42532908445682, -79.9394623557034 40.425331228283135, -79.93924493615197 40.42532985760522)",25,4,46.50267930858031,0.0,0.0,0.12156558875681892,None,
30441,GREENFIELD,B,"LINESTRING (-79.94896409788541 40.4255818692373, -79.94863268088298 40.42550030951224, -79.94830577430955 40.42541934949078, -79.94796446196278 40.42533728969885, -79.94761430643807 40.42525951589735, -79.94754125847555 40.42525060843053, -79.94718591468707 40.42520656867019, -79.94698660968832 40.42518221391621)",35,3,173.99010118786063,0.0,1.0,1.5231931525135125,Cautionary Bike Route,70.0
30450,BEECHWOOD,B,"LINESTRING (-79.90977133510643 40.435726304078244, -79.91013642403676 40.435681039135964, -79.91049192182176 40.43564487445604, -79.91084295089799 40.43560948049687, -79.91123735933634 40.43555405250874, -79.91155799299459 40.435523341786116, -79.91191443101775 40.4354885289202, -79.91208814916874 40.43547086396226, -79.91226882751798 40.435418058437854, -79.91237795993577 40.43534736991435, -79.91250803508547 40.435173321220375)",25,3,249.49288034195277,1.0,3.0,0.7664040660333789,Bike Lanes,90.0
30451,THORA,B,"LINESTRING (-79.955380038883 40.43431290694599, -79.9550243283542 40.434259286873065, -79.95467512839569 40.43421240611716)",25,4,60.853753343126705,0.0,0.0,0.12259501802051558,None,
30453,PARKVIEW,B,"LINESTRING (-79.95221288765269 40.434245630541355, -79.95214499148996 40.43453249268606, -79.95208284210533 40.43480277196465, -79.95202069213465 40.435073048496555, -79.95195943957643 40.43534331057445, -79.95183605746043 40.43588453503828, -79.95179595509455 40.43605966044028)",25,4,204.53971219442462,1.0,2.0,0.13339488446800357,None,
30454,BLVD OF THE ALLIES,B,"LINESTRING (-79.9531912210017 40.43438349387119, -79.95282208951183 40.434331495871255, -79.95246920989453 40.434281932774184, -79.95221288765269 40.434245630541355)",25,3,84.42043911204809,0.0,0.0,0.6955589757053653,Cautionary Bike Route,20.0
30456,WIGHTMAN,B,"LINESTRING (-79.92761067000787 40.434118798151275, -79.9276013035407 40.43382860327432, -79.92759244640644 40.433554186400976, -79.92758450928753 40.433280438634455, -79.9275760065707 40.43301699837471, -79.92756621967592 40.4327137677799, -79.9275609920672 40.43260746541028)",25,3,167.89416759166704,2.0,1.0,0.7305250567714031,None,
30457,OVERTON,B,"LINESTRING (-79.89748012054166 40.43314092810659, -79.89716815242231 40.43327440567245, -79.89699966465344 40.433343435816866)",25,4,46.564676502679404,0.0,0.0,0.12157001728773609,None,
30460,NIAGARA,B,"LINESTRING (-79.96045483889267 40.43389879045987, -79.9602974861989 40.43411391777899, -79.96010496299338 40.4343798294038, -79.95998120693473 40.43455106733016)",25,4,82.84158721008752,0.0,0.0,0.12418918143873699,None,
30461,OPHELIA,B,"LINESTRING (-79.96139082564903 40.434333947025415, -79.9613440914735 40.434278551404965, -79.96103887376073 40.43414847241978, -79.96072544327441 40.43401443009762, -79.96045483889267 40.43389879045987)",25,4,93.76644678978501,0.0,0.0,0.12498894824803151,None,
30465,BARTLETT,B,"LINESTRING (-79.93373421688445 40.43426001452191, -79.9336058262304 40.43432757244526, -79.93343886993216 40.43442039309897, -79.93334157274394 40.43445590049322, -79.93299168358891 40.43458565211686, -79.93266385027191 40.43469893174207, -79.93233689269032 40.434811508317594, -79.93200905720603 40.43492478698134, -79.93168211965163 40.43503804863944, -79.93135517979235 40.435151308492415, -79.93102731883107 40.435263898325886, -79.93069640970181 40.43536556231094, -79.93063663216792 40.435378359308785)",25,4,291.35574190320074,0.0,1.0,0.1403761200093062,None,
