route_id,direction_id,stop_id,headway_mean
44,0,21573,1836.0
44,0,21574,1836.0
44,0,21575,1836.0
44,0,21576,1836.0
44,0,21577,1836.0
44,0,21578,1836.0
44,0,21579,1836.0
44,0,21580,1836.0
44,0,21581,1836.0
44,0,21582,1836.0
44,0,21583,1836.0
44,0,21584,1836.0
44,0,21586,1836.0
44,0,21685,1836.0
44,0,21686,1836.0
44,0,21687,1836.0
44,0,21689,1836.0
44,0,21691,1836.0
44,0,21694,1836.0
44,0,21696,1836.0
44,0,21697,1836.0
44,0,21702,1845.0
44,0,21703,1845.0
44,0,21705,1836.0
44,0,21706,1836.0
44,0,21707,1836.0
44,0,21708,1836.0
44,0,22649,1845.0
44,0,22870,1836.0
44,0,2608,1845.0
44,0,2675,1845.0
44,0,4767,1836.0
44,0,4838,1836.0
44,0,4839,1836.0
44,0,4840,1836.0
44,0,6096,1836.0
44,0,6721,1836.0
44,0,6722,1836.0
44,0,6723,1836.0
44,0,6999,1836.0
44,0,7000,1836.0
44,0,7001,1836.0
44,0,7007,1836.0
44,0,7012,1836.0
44,0,7014,1836.0
44,0,7015,1836.0
44,0,7019,1836.0
44,0,7022,1845.0
44,0,7279,1836.0
44,0,7280,1836.0
44,1,11216,1818.0
44,1,11373,1836.0
44,1,11425,1845.0
44,1,11548,1845.0
44,1,11583,1836.0
44,1,11588,1836.0
44,1,15283,1800.0
44,1,15284,1800.0
44,1,15285,1800.0
44,1,16489,1836.0
44,1,17212,1836.0
44,1,18882,1836.0
44,1,20953,1836.0
44,1,21528,1836.0
44,1,21529,1836.0
44,1,21530,1836.0
44,1,21531,1836.0
44,1,21532,1836.0
44,1,21533,1836.0
44,1,21534,1836.0
44,1,21536,1845.0
44,1,21539,1845.0
44,1,21542,1836.0
44,1,21543,1836.0
44,1,21544,1836.0
44,1,21545,1836.0
44,1,21546,1836.0
44,1,21547,1836.0
44,1,21548,1836.0
44,1,21549,1836.0
44,1,21550,1836.0
44,1,21552,1836.0
44,1,21553,1836.0
44,1,21554,1836.0
44,1,21555,1836.0
44,1,21556,1836.0
44,1,21587,1836.0
44,1,21588,1845.0
44,1,21655,1836.0
44,1,21656,1836.0
44,1,21659,1836.0
44,1,21661,1836.0
44,1,21662,1836.0
44,1,21663,1836.0
44,1,21665,1836.0
44,1,21666,1836.0
44,1,21667,1836.0
44,1,21668,1836.0
44,1,21673,1836.0
44,1,21674,1836.0
44,1,21678,1836.0
44,1,21711,1803.2
44,1,2676,1836.0
44,1,2677,1836.0
44,1,4828,1808.8
44,1,4829,1804.8
44,1,4832,1800.0
44,1,4888,1836.0
44,1,4890,1836.0
44,1,5560,1800.0
44,1,6706,1836.0
44,1,6971,1836.0
44,1,6972,1836.0
44,1,6983,1836.0
44,1,6985,1836.0
44,1,6987,1836.0
44,1,6989,1836.0
44,1,9827,1820.4
48,0,17749,1812.0
48,0,18465,1778.6
48,0,18632,1812.0
48,0,19370,1800.0
48,0,19663,1811.4
48,0,19665,1810.2
48,0,19666,1803.2
48,0,19667,1812.0
48,0,19877,1783.2
48,0,20785,1801.2
48,0,22870,1798.4
48,0,2553,1779.0
48,0,2554,1780.4
48,0,2555,1782.0
48,0,2670,1812.0
48,0,4764,1812.0
48,0,4833,1800.0
48,0,4838,1797.6
48,0,4839,1796.2
48,0,4840,1794.8
48,0,4841,1789.4
48,0,4842,1785.4
48,0,4844,1781.6
48,0,4847,1776.0
48,0,4848,1776.0
48,0,4850,1776.0
48,0,4852,1776.0
48,0,4853,1776.0
48,0,4855,1812.0
48,0,4858,1809.0
48,0,4859,1808.4
48,0,4861,1805.4
48,0,4863,1802.4
48,0,4865,1802.6
48,0,4867,1803.4
48,0,4868,1804.6
48,0,4870,1805.6
48,0,4871,1806.6
48,0,4873,1808.2
48,0,4875,1810.2
48,0,4876,1811.0
48,0,4877,1812.0
48,0,4884,1812.0
48,0,4886,1812.0
48,0,4888,1812.0
48,0,4890,1812.0
48,1,11216,1805.6
48,1,15833,1812.0
48,1,17286,1812.0
48,1,19656,1812.0
48,1,20719,1811.0
48,1,21447,1812.0
48,1,21711,1801.4
48,1,2645,1812.0
48,1,2646,1812.0
48,1,2647,1812.0
48,1,4764,1812.0
48,1,4765,1812.0
48,1,4767,1812.0
48,1,4771,1812.0
48,1,4772,1812.0
48,1,4773,1812.0
48,1,4774,1812.0
48,1,4776,1812.0
48,1,4777,1812.0
48,1,4779,1812.0
48,1,4781,1812.0
48,1,4783,1812.0
48,1,4785,1812.0
48,1,4786,1812.0
48,1,4788,1812.0
48,1,4802,1812.0
48,1,4803,1812.0
48,1,4804,1812.0
48,1,4806,1812.0
48,1,4807,1812.0
48,1,4808,1812.0
48,1,4809,1812.0
48,1,4811,1812.0
48,1,4812,1812.0
48,1,4814,1812.0
48,1,4815,1812.0
48,1,4816,1812.0
48,1,4817,1815.0
48,1,4821,1810.2
48,1,4823,1809.0
48,1,4824,1808.0
48,1,4825,1807.4
48,1,4826,1806.6
48,1,4828,1803.0
48,1,4829,1801.8
48,1,4832,1800.6
48,1,4833,1800.0
51,0,10016,504.0
51,0,10018,504.0
51,0,10019,504.0
51,0,10022,504.0
51,0,10023,504.0
51,0,10025,504.0
51,0,10026,504.0
51,0,10027,504.35
51,0,10028,504.65
51,0,10029,504.9
51,0,10030,505.3
51,0,10032,505.8
51,0,10033,506.1
51,0,10035,1550.0
51,0,10038,1550.0
51,0,15908,1550.0
51,0,16281,1550.0
51,0,16611,1550.0
51,0,16612,1550.0
51,0,18465,504.0
51,0,18471,504.0
51,0,18472,504.0
51,0,18473,504.0
51,0,18782,514.2857142857143
51,0,19877,504.0
51,0,19879,1550.0
51,0,19882,752.3076923076923
51,0,20423,1550.0
51,0,20909,1572.0
51,0,21590,1550.0
51,0,22767,1550.0
51,0,22870,522.0
51,0,2649,504.0
51,0,2651,504.0
51,0,2652,504.0
51,0,2653,504.0
51,0,2654,504.0
51,0,2656,504.0
51,0,2657,504.0
51,0,2658,504.0
51,0,2661,504.0
51,0,2663,504.0
51,0,2665,504.0
51,0,2666,504.0
51,0,2667,504.0
51,0,4833,514.2857142857143
51,0,4838,522.0
51,0,4839,522.0
51,0,4840,522.0
51,0,4841,522.0
51,0,4842,522.0
51,0,4844,504.0
51,0,4847,504.0
51,0,4848,504.0
51,0,4850,504.0
51,0,4852,504.0
51,0,4853,504.0
51,0,9537,506.45
51,0,9541,1550.0
51,0,9543,1550.0
51,0,9545,1550.0
51,0,9547,1550.0
51,0,9587,1550.0
51,0,9588,1550.0
51,0,9589,1550.0
51,0,9590,1550.0
51,0,9591,1550.0
51,0,9592,1550.0
51,0,9593,1550.0
51,0,9594,1550.0
51,0,9596,1550.0
51,0,9613,1550.0
51,0,9616,1550.0
51,0,9618,1572.0
51,1,10115,1644.0
51,1,11216,505.4
51,1,16281,1644.0
51,1,17286,513.0
51,1,17634,521.421052631579
51,1,18421,1610.0
51,1,18475,1610.0
51,1,18477,1610.0
51,1,18844,1644.0
51,1,19876,1644.0
51,1,19882,800.0
51,1,19898,1610.0
51,1,20671,1610.0
51,1,20719,501.8421052631579
51,1,20775,1644.0
51,1,20906,1670.0
51,1,21164,1610.0
51,1,21172,522.6
51,1,21173,531.6
51,1,21187,1670.0
51,1,21463,1644.0
51,1,21465,1644.0
51,1,21711,504.35
51,1,2539,521.0526315789474
51,1,2541,521.0526315789474
51,1,2542,513.0
51,1,2543,513.0
51,1,2545,513.0
51,1,2547,513.0
51,1,2548,513.0
51,1,2551,513.0
51,1,4816,513.0
51,1,4817,513.0
51,1,4821,506.55
51,1,4823,506.25
51,1,4824,506.0
51,1,4825,505.85
51,1,4826,505.65
51,1,4828,504.75
51,1,4829,504.45
51,1,4832,504.15
51,1,4833,514.2857142857143
51,1,9364,1610.0
51,1,9368,1610.0
51,1,9373,1610.0
51,1,9375,1610.0
51,1,9377,1610.0
51,1,9379,524.3157894736842
51,1,9380,524.75
51,1,9416,1610.0
51,1,9417,1610.0
51,1,9419,1610.0
51,1,9421,1610.0
51,1,9423,1610.0
51,1,9424,1610.0
51,1,9974,1644.0
51,1,9978,524.3
51,1,9980,523.7
51,1,9982,522.9
51,1,9984,522.0
51,1,9985,521.75
51,1,9987,521.5
51,1,9988,529.7894736842105
51,1,9989,529.6315789473684
51,1,9990,529.421052631579
51,1,9991,529.3157894736842
51,1,9993,529.0526315789474
51,1,9994,528.7894736842105
51,1,9996,531.85
51,1,9997,521.0526315789474
51,1,9998,513.0
51L,1,11216,1039.3333333333333
51L,1,18475,1125.0
51L,1,18477,1125.0
51L,1,18632,1056.0
51L,1,20671,1125.0
51L,1,21172,1032.0
51L,1,21173,1050.0
51L,1,21174,1056.0
51L,1,21711,1047.3333333333333
51L,1,4828,1044.3333333333333
51L,1,4829,1046.5
51L,1,4832,1049.0
51L,1,4833,1050.0
51L,1,6706,1030.0
51L,1,9364,1125.0
51L,1,9368,1125.0
51L,1,9373,1125.0
51L,1,9375,1125.0
51L,1,9377,1125.0
51L,1,9380,1125.0
51L,1,9827,1037.0
51L,1,9980,1125.0
51L,1,9984,1032.0
51L,1,9987,1035.4
51L,1,9988,1037.2
51L,1,9990,1039.6
51L,1,9991,1040.8
51L,1,9993,1043.0
51L,1,9996,1047.8
52L,0,10147,7200.0
52L,0,10886,2460.0
52L,0,10958,3180.0
52L,0,10959,3180.0
52L,0,10961,3180.0
52L,0,10962,3180.0
52L,0,10963,3180.0
52L,0,10964,3180.0
52L,0,10968,3180.0
52L,0,10969,3180.0
52L,0,11102,3190.0
52L,0,11103,3197.0
52L,0,11105,3200.0
52L,0,11106,3204.0
52L,0,11107,3206.0
52L,0,11108,3208.0
52L,0,11449,7200.0
52L,0,11663,3180.0
52L,0,11665,3180.0
52L,0,11669,7200.0
52L,0,11744,3225.0
52L,0,11746,3228.0
52L,0,11748,3232.0
52L,0,11749,3234.0
52L,0,11750,3235.0
52L,0,11752,3240.0
52L,0,11754,3240.0
52L,0,11756,3240.0
52L,0,11757,3240.0
52L,0,11762,3240.0
52L,0,11763,3240.0
52L,0,11764,3240.0
52L,0,11765,3240.0
52L,0,11767,2460.0
52L,0,11768,2460.0
52L,0,11769,2460.0
52L,0,11770,2460.0
52L,0,11771,2460.0
52L,0,11772,2460.0
52L,0,11774,2460.0
52L,0,11775,2460.0
52L,0,11776,2460.0
52L,0,11777,2460.0
52L,0,11780,2460.0
52L,0,11782,2460.0
52L,0,12177,7200.0
52L,0,12178,7200.0
52L,0,12180,7200.0
52L,0,12181,7200.0
52L,0,18175,2460.0
52L,0,18891,3227.0
52L,0,20159,2460.0
52L,0,20713,3211.0
52L,0,20714,3212.0
52L,0,20715,3215.0
52L,0,20716,3219.0
52L,0,21004,3199.0
52L,0,21178,3180.0
52L,0,21180,3180.0
52L,0,21181,3180.0
52L,0,21264,3175.0
52L,0,21596,3170.0
52L,0,21605,3155.0
52L,0,21619,3240.0
52L,0,22616,3240.0
52L,0,22617,3240.0
52L,0,22680,3149.0
52L,0,22773,2460.0
52L,0,22774,2460.0
52L,0,43,7200.0
52L,0,8519,3159.0
52L,0,8520,3164.0
52L,0,8524,3180.0
52L,1,10884,2491.0
52L,1,10885,2492.0
52L,1,10902,2516.0
52L,1,10903,2512.6666666666665
52L,1,10905,2509.6666666666665
52L,1,10906,2507.3333333333335
52L,1,10907,2504.6666666666665
52L,1,10908,2501.3333333333335
52L,1,10909,2498.3333333333335
52L,1,10910,2496.3333333333335
52L,1,10913,2148.25
52L,1,11117,2532.6666666666665
52L,1,11118,2531.6666666666665
52L,1,11119,2530.0
52L,1,11121,2527.3333333333335
52L,1,11123,2524.3333333333335
52L,1,11654,2134.75
52L,1,11655,2132.25
52L,1,11656,2130.0
52L,1,11659,2132.5
52L,1,11677,2493.5
52L,1,11679,2494.0
52L,1,11684,2497.0
52L,1,11685,2498.0
52L,1,11686,2499.5
52L,1,11687,2500.5
52L,1,11688,2501.0
52L,1,11689,2501.5
52L,1,11691,2502.5
52L,1,11692,2504.0
52L,1,11694,2506.0
52L,1,11695,2507.0
52L,1,11696,2508.0
52L,1,11703,2517.0
52L,1,11705,2560.6666666666665
52L,1,11706,2560.0
52L,1,11707,2558.3333333333335
52L,1,11709,2555.6666666666665
52L,1,11710,2554.0
52L,1,11711,2553.3333333333335
52L,1,11713,2549.6666666666665
52L,1,11714,2548.3333333333335
52L,1,11715,2546.6666666666665
52L,1,11716,2544.6666666666665
52L,1,11943,2536.0
52L,1,11945,2534.0
52L,1,16620,2499.0
52L,1,18175,2490.0
52L,1,18419,2529.0
52L,1,18888,2502.0
52L,1,19375,2152.5
52L,1,20299,2520.0
52L,1,20419,2130.75
52L,1,20708,2542.3333333333335
52L,1,20709,2539.0
52L,1,20710,2537.3333333333335
52L,1,21175,2495.0
52L,1,21618,2509.5
52L,1,22613,2510.5
52L,1,22614,2511.0
52L,1,22615,2515.0
52L,1,22772,2496.0
52L,1,22775,2508.5
52L,1,41,2144.5
52L,1,42,2144.75
52L,1,43,2145.0
52L,1,5922,2143.0
52L,1,5923,2144.0
53L,0,10147,1847.0
53L,0,10958,1860.0
53L,0,10959,1860.0
53L,0,10961,1836.6
53L,0,10962,1836.0
53L,0,10963,1835.6
53L,0,10964,1835.4
53L,0,11017,1785.0
53L,0,11021,1848.0
53L,0,11026,1835.0
53L,0,11027,1834.6
53L,0,11028,1834.4
53L,0,11031,1833.2
53L,0,11032,1832.6
53L,0,11033,1832.6
53L,0,11034,1832.2
53L,0,11035,1832.0
53L,0,11036,1831.4
53L,0,11038,1830.8
53L,0,11039,1830.2
53L,0,11040,1829.8
53L,0,11041,1829.6
53L,0,11042,1829.4
53L,0,11043,1828.8
53L,0,11044,1828.8
53L,0,11045,1828.4
53L,0,11046,1828.0
53L,0,11047,1828.0
53L,0,11048,1827.6
53L,0,11049,1827.2
53L,0,11050,1826.8
53L,0,11051,1826.6
53L,0,11052,1826.2
53L,0,11053,1825.8
53L,0,11054,1825.4
53L,0,11055,1825.0
53L,0,11056,1824.6
53L,0,11057,1824.0
53L,0,11449,1860.0
53L,0,11663,1860.0
53L,0,11665,1860.0
53L,0,11667,1833.6
53L,0,11668,1830.0
53L,0,11669,1850.0
53L,0,12039,1785.0
53L,0,12040,1785.0
53L,0,12041,1785.0
53L,0,12042,1785.0
53L,0,12043,1785.0
53L,0,12044,1785.0
53L,0,12046,1785.0
53L,0,12047,1785.0
53L,0,12177,1848.25
53L,0,12178,1852.25
53L,0,12180,1854.75
53L,0,12181,1857.25
53L,0,15423,1848.0
53L,0,16281,1848.0
53L,0,16604,1832.4
53L,0,17647,1841.0
53L,0,17737,1844.2
53L,0,17740,1848.0
53L,0,17824,1848.0
53L,0,19384,1834.0
53L,0,19991,1848.0
53L,0,20285,1842.6
53L,0,20909,1848.0
53L,0,21178,1860.0
53L,0,21190,1785.0
53L,0,21229,1848.0
53L,0,21230,1848.0
53L,0,21231,1848.0
53L,0,21232,1848.0
53L,0,21264,1860.0
53L,0,21318,1848.0
53L,0,21463,1848.0
53L,0,21596,1860.0
53L,0,21605,1860.0
53L,0,22680,1860.0
53L,0,22767,1848.0
53L,0,43,1845.0
53L,0,8519,1860.0
53L,0,8520,1860.0
53L,0,8524,1860.0
53L,0,9447,1848.0
53L,0,9616,1848.0
53L,0,9618,1848.0
53L,1,10909,2265.0
53L,1,10910,1824.3333333333333
53L,1,10913,2343.75
53L,1,10930,2389.0
53L,1,11622,2380.0
53L,1,11623,2380.0
53L,1,11624,2265.0
53L,1,11625,2265.0
53L,1,11626,2265.0
53L,1,11627,2265.0
53L,1,11628,2265.0
53L,1,11629,2265.0
53L,1,11630,2265.0
53L,1,11631,2265.0
53L,1,11632,2265.0
53L,1,11633,2265.0
53L,1,11634,2265.0
53L,1,11635,2265.0
53L,1,11638,2265.0
53L,1,11639,2265.0
53L,1,11640,2265.0
53L,1,11641,2265.0
53L,1,11644,2265.0
53L,1,11645,2265.0
53L,1,11646,2265.0
53L,1,11648,2265.0
53L,1,11649,2265.0
53L,1,11651,2265.0
53L,1,11652,2265.0
53L,1,11653,2265.0
53L,1,11654,2340.75
53L,1,11655,2340.5
53L,1,11656,2340.0
53L,1,11659,1894.6666666666667
53L,1,12025,2391.0
53L,1,12026,2388.0
53L,1,12028,2387.3333333333335
53L,1,12030,2386.3333333333335
53L,1,12031,2385.0
53L,1,12032,2384.0
53L,1,12033,2382.6666666666665
53L,1,12034,2382.0
53L,1,15423,7200.0
53L,1,15428,7200.0
53L,1,16281,2400.0
53L,1,17736,2265.0
53L,1,17740,7200.0
53L,1,17744,7200.0
53L,1,19375,2344.75
53L,1,20268,2265.0
53L,1,20419,1898.3333333333333
53L,1,20906,2454.3333333333335
53L,1,21182,2381.0
53L,1,21186,2265.0
53L,1,21187,2460.0
53L,1,21224,2396.3333333333335
53L,1,21225,2395.3333333333335
53L,1,21226,2394.0
53L,1,21227,2392.6666666666665
53L,1,21228,2391.6666666666665
53L,1,21463,2415.3333333333335
53L,1,21465,2421.3333333333335
53L,1,21603,2265.0
53L,1,22767,2398.3333333333335
53L,1,41,1846.0
53L,1,42,1845.5
53L,1,43,1845.0
53L,1,5922,1848.5
53L,1,5923,1847.0
53L,1,9616,2397.3333333333335
54,0,1150,2415.0
54,0,1151,2415.0
54,0,1152,1207.5
54,0,1153,1207.5
54,0,1154,1207.5
54,0,1155,1207.5
54,0,1171,1200.0
54,0,1557,1237.5
54,0,15838,2400.0
54,0,15839,2400.0
54,0,18165,1278.5
54,0,1829,1237.5
54,0,1831,1237.5
54,0,1832,1237.5
54,0,18471,2640.0
54,0,18882,2400.0
54,0,19543,1237.5
54,0,19545,2400.0
54,0,19546,2400.0
54,0,19547,2400.0
54,0,19548,2400.0
54,0,19550,2400.0
54,0,19551,2400.0
54,0,20205,2400.0
54,0,20421,2400.0
54,0,20422,2400.0
54,0,20683,1237.5
54,0,20761,1200.0
54,0,2088,1237.5
54,0,2089,1237.5
54,0,2090,1237.5
54,0,21303,2400.0
54,0,21304,2400.0
54,0,21306,2400.0
54,0,21308,2400.0
54,0,2174,1215.0
54,0,2177,1213.25
54,0,2178,1212.875
54,0,2182,2422.75
54,0,21822,1214.25
54,0,21827,2423.75
54,0,2188,2400.0
54,0,22628,2400.0
54,0,22648,2420.0
54,0,22747,1277.875
54,0,2410,2422.0
54,0,2513,2640.0
54,0,2618,1237.5
54,0,2620,1237.5
54,0,2621,2418.5
54,0,2624,2417.0
54,0,2625,2416.0
54,0,2626,1207.125
54,0,2627,1206.75
54,0,2628,1205.875
54,0,2629,1200.0
54,0,2630,1200.0
54,0,2631,1200.0
54,0,2632,1200.0
54,0,2634,1200.0
54,0,2635,1200.0
54,0,2639,1277.25
54,0,2643,1279.0
54,0,2644,1279.25
54,0,2645,1282.5
54,0,2646,1282.75
54,0,2647,1283.125
54,0,2649,1284.0
54,0,2651,1296.857142857143
54,0,2652,1297.4285714285713
54,0,2653,1298.142857142857
54,0,2654,1299.2857142857142
54,0,2656,1300.0
54,0,2657,1300.7142857142858
54,0,2658,1301.0
54,0,2661,1302.857142857143
54,0,2663,1302.857142857143
54,0,2665,2640.0
54,0,2666,2640.0
54,0,2667,2640.0
54,0,2681,2400.0
54,0,2682,2400.0
54,0,2684,2400.0
54,0,2685,2400.0
54,0,2686,2400.0
54,0,2687,2400.0
54,0,2688,2400.0
54,0,2690,2400.0
54,0,33,1200.0
54,0,34,1275.0
54,0,35,1275.25
54,0,36,1275.75
54,0,38,1276.75
54,0,4764,2595.0
54,0,4888,2592.5
54,0,4890,2594.0
54,0,625,1237.5
54,0,626,1237.5
54,0,627,1237.5
54,0,853,1237.5
54,1,1191,1200.0
54,1,1192,1200.0
54,1,1193,1200.0
54,1,1194,1200.0
54,1,1197,2400.0
54,1,14857,2400.0
54,1,15833,1200.0
54,1,15835,2400.0
54,1,15836,2400.0
54,1,17284,1200.0
54,1,17634,2400.0
54,1,17671,1200.0
54,1,1829,1200.0
54,1,18354,1193.3333333333333
54,1,18636,1200.0
54,1,18641,1200.0
54,1,19113,2400.0
54,1,19475,2400.0
54,1,19539,1200.0
54,1,19540,1200.0
54,1,19541,2400.0
54,1,19738,1200.0
54,1,19850,1200.0
54,1,1997,1200.0
54,1,1998,1200.0
54,1,20953,1200.0
54,1,21120,2400.0
54,1,21173,2400.0
54,1,21174,1200.0
54,1,21269,2400.0
54,1,21271,2400.0
54,1,21272,2400.0
54,1,21279,2400.0
54,1,21281,1200.0
54,1,21283,1200.0
54,1,21284,1200.0
54,1,2152,2400.0
54,1,2155,2400.0
54,1,2162,2400.0
54,1,22619,2400.0
54,1,22623,2400.0
54,1,22627,2400.0
54,1,22649,2400.0
54,1,2513,2400.0
54,1,2514,2400.0
54,1,2515,2400.0
54,1,2517,2400.0
54,1,2518,2400.0
54,1,2520,2400.0
54,1,2521,2400.0
54,1,2522,2400.0
54,1,2523,2400.0
54,1,2524,2400.0
54,1,2525,2400.0
54,1,2526,2400.0
54,1,2527,2400.0
54,1,2529,2400.0
54,1,2530,2400.0
54,1,2531,2400.0
54,1,2534,2400.0
54,1,2536,1200.0
54,1,2539,1200.0
54,1,2541,1200.0
54,1,2542,1200.0
54,1,2543,1200.0
54,1,2545,1200.0
54,1,2547,1200.0
54,1,2548,1200.0
54,1,2551,1200.0
54,1,2553,1200.0
54,1,2554,1200.0
54,1,2555,1200.0
54,1,2556,1200.0
54,1,2557,1200.0
54,1,2558,1200.0
54,1,2561,1200.0
54,1,2562,1200.0
54,1,2564,1200.0
54,1,2565,1200.0
54,1,2566,1200.0
54,1,2567,1200.0
54,1,2571,1200.0
54,1,2572,1200.0
54,1,2573,1200.0
54,1,2574,1200.0
54,1,2575,1200.0
54,1,2577,1200.0
54,1,2578,1200.0
54,1,2579,1200.0
54,1,2580,1200.0
54,1,2582,2400.0
54,1,2585,2400.0
54,1,2586,2400.0
54,1,2587,2400.0
54,1,2588,2400.0
54,1,2589,2400.0
54,1,2591,2400.0
54,1,2593,2400.0
54,1,2595,1193.3333333333333
54,1,2596,1200.0
54,1,2600,1200.0
54,1,2601,1200.0
54,1,2603,2400.0
54,1,2604,2400.0
54,1,2605,2400.0
54,1,2606,2400.0
54,1,2608,2400.0
54,1,2609,2400.0
54,1,2611,2400.0
54,1,2612,2400.0
54,1,2613,2400.0
54,1,2614,2400.0
54,1,2616,2400.0
54,1,2680,2400.0
54,1,3253,1200.0
54,1,3254,1200.0
54,1,4764,2400.0
54,1,4765,2400.0
54,1,4767,2400.0
54,1,6999,2400.0
54,1,7000,2400.0
54,1,7019,2400.0
54,1,9998,1200.0
55,0,10075,3600.0
55,0,10129,3600.0
55,0,10144,3600.0
55,0,10700,3600.0
55,0,10995,3600.0
55,0,12346,3600.0
55,0,15734,3600.0
55,0,15851,3600.0
55,0,16198,3600.0
55,0,16201,3600.0
55,0,16281,3600.0
55,0,17224,3600.0
55,0,20576,3600.0
55,0,20577,3600.0
55,0,20579,3600.0
55,0,20582,3600.0
55,0,20583,3600.0
55,0,20584,3600.0
55,0,20585,3600.0
55,0,20586,3600.0
55,0,20587,3600.0
55,0,20588,3600.0
55,0,20593,3600.0
55,0,20594,3600.0
55,0,20595,3600.0
55,0,20596,3600.0
55,0,20597,3600.0
55,0,20598,3600.0
55,0,20599,3600.0
55,0,20600,3600.0
55,0,20601,3600.0
55,0,20603,3600.0
55,0,20604,3600.0
55,0,20606,3600.0
55,0,20607,3600.0
55,0,20610,3600.0
55,0,20613,3600.0
55,0,20616,3600.0
55,0,20617,3600.0
55,0,20622,3600.0
55,0,20623,3600.0
55,0,20624,3600.0
55,0,20625,3600.0
55,0,20627,3600.0
55,0,20628,3600.0
55,0,20630,3600.0
55,0,20632,3600.0
55,0,20633,3600.0
55,0,20637,3600.0
55,0,20639,3600.0
55,0,20640,3600.0
55,0,20642,3600.0
55,0,20663,3600.0
55,0,20664,3600.0
55,0,20665,3600.0
55,0,20667,3600.0
55,0,20729,3600.0
55,0,20760,3600.0
55,0,20909,3600.0
55,0,20933,3600.0
55,0,20999,3600.0
55,0,21162,3600.0
55,0,21224,3600.0
55,0,21225,3600.0
55,0,21226,3600.0
55,0,21227,3600.0
55,0,21228,3600.0
55,0,22673,3600.0
55,0,22691,3600.0
55,0,22692,3600.0
55,0,22693,3600.0
55,0,22694,3600.0
55,0,22695,3600.0
55,0,22696,3600.0
55,0,22697,3600.0
55,0,22698,3600.0
55,0,22699,3600.0
55,0,22700,3600.0
55,0,22701,3600.0
55,0,22702,3600.0
55,0,22703,3600.0
55,0,22709,3600.0
55,0,22719,3600.0
55,0,22750,3600.0
55,0,22753,3600.0
55,0,22767,3600.0
55,0,22886,3600.0
55,0,9606,3600.0
55,0,9607,3600.0
55,0,9611,3600.0
55,0,9613,3600.0
55,0,9616,3600.0
55,0,9618,3600.0
55,0,9915,3600.0
55,0,9916,3600.0
55,0,9917,3600.0
55,0,9920,3600.0
55,0,9950,3600.0
55,0,9957,3600.0
55,0,9960,3600.0
55,0,9962,3600.0
55,0,9963,3600.0
55,0,9964,3600.0
55,0,9965,3600.0
55,1,10129,3660.0
55,1,10197,3660.0
55,1,10222,3639.0
55,1,10748,3690.0
55,1,10815,3690.0
55,1,10942,3690.0
55,1,10946,3690.0
55,1,11021,3600.0
55,1,11274,3633.5
55,1,12050,3660.0
55,1,15736,3690.0
55,1,15851,3690.0
55,1,15876,3614.0
55,1,16227,3690.0
55,1,16229,3690.0
55,1,16230,3690.0
55,1,16231,3690.0
55,1,16233,3690.0
55,1,16243,3690.0
55,1,16281,3600.0
55,1,18174,3690.0
55,1,18492,3690.0
55,1,18493,3690.0
55,1,20158,3690.0
55,1,20221,3690.0
55,1,20237,3636.0
55,1,20242,3690.0
55,1,20520,3630.0
55,1,20522,3641.5
55,1,20523,3644.5
55,1,20524,3646.5
55,1,20526,3652.5
55,1,20531,3600.0
55,1,20532,3600.0
55,1,20534,3690.0
55,1,20535,3690.0
55,1,20536,3690.0
55,1,20537,3690.0
55,1,20539,3690.0
55,1,20540,3690.0
55,1,20542,3690.0
55,1,20543,3690.0
55,1,20546,3690.0
55,1,20547,3690.0
55,1,20550,3690.0
55,1,20551,3690.0
55,1,20552,3690.0
55,1,20553,3690.0
55,1,20554,3690.0
55,1,20555,3690.0
55,1,20558,3690.0
55,1,20559,3690.0
55,1,20565,3690.0
55,1,20566,3690.0
55,1,20567,3690.0
55,1,20568,3690.0
55,1,20570,3690.0
55,1,20576,3660.0
55,1,20577,3600.0
55,1,20631,3690.0
55,1,20638,3690.0
55,1,20641,3690.0
55,1,20726,3648.0
55,1,20730,3690.0
55,1,20731,3650.5
55,1,20775,3608.5
55,1,20786,3690.0
55,1,20904,3690.0
55,1,20906,3600.0
55,1,21026,3690.0
55,1,21187,3600.0
55,1,21229,3600.0
55,1,21230,3600.0
55,1,21231,3600.0
55,1,21232,3600.0
55,1,21463,3600.0
55,1,22672,3690.0
55,1,22691,3600.0
55,1,22692,3600.0
55,1,22693,3600.0
55,1,22694,3600.0
55,1,22695,3600.0
55,1,22696,3600.0
55,1,22697,3600.0
55,1,22698,3600.0
55,1,22699,3600.0
55,1,22700,3600.0
55,1,22701,3600.0
55,1,22702,3600.0
55,1,22703,3600.0
55,1,22708,3690.0
55,1,22754,3690.0
55,1,22755,3690.0
55,1,22770,3600.0
55,1,9447,3600.0
55,1,9451,3619.0
55,1,9453,3622.0
55,1,9848,3690.0
55,1,9849,3690.0
55,1,9851,3690.0
55,1,9853,3690.0
55,1,9857,3690.0
55,1,9865,3690.0
55,1,9868,3690.0
55,1,9870,3690.0
55,1,9892,3690.0
55,1,9894,3690.0
55,1,9896,3690.0
55,1,9897,3690.0
55,1,9898,3690.0
56,0,10147,1950.0
56,0,10157,1944.0
56,0,10158,1944.0
56,0,10159,1944.0
56,0,10160,1944.0
